Year,Country,Country Url,Region Code,Region,Rank Per Region,Overall Rank,Happiness Score,Happiness Status,GDP per capita,Family,Social Support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,alpha-2,alpha-3
2015,Switzerland,https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Switzerland_%28Pantone%29.svg,150,EUROPE,Europe,1,7.5870,Green,1.3965,1.3495,0.0000,0.9414,0.6656,0.2968,0.4198,CH,CHE
2015,Iceland,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Iceland.svg,150,EUROPE,Europe,2,7.5610,Green,1.3023,1.4022,0.0000,0.9478,0.6288,0.4363,0.1414,IS,ISL
2015,Denmark,https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Denmark.svg,150,EUROPE,Europe,3,7.5270,Green,1.3255,1.3606,0.0000,0.8746,0.6494,0.3414,0.4836,DK,DNK
2015,Norway,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Norway.svg,150,EUROPE,Europe,4,7.5220,Green,1.4590,1.3310,0.0000,0.8852,0.6697,0.3470,0.3650,NO,NOR
2015,Canada,https://upload.wikimedia.org/wikipedia/en/c/cf/Flag_of_Canada.svg,19,AMERICAS,Americas,5,7.4270,Green,1.3263,1.3226,0.0000,0.9056,0.6330,0.4581,0.3296,CA,CAN
2015,Finland,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Finland.svg,150,EUROPE,Europe,6,7.4060,Green,1.2902,1.3183,0.0000,0.8891,0.6417,0.2335,0.4137,FI,FIN
2015,Netherlands,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,150,EUROPE,Europe,7,7.3780,Green,1.3294,1.2802,0.0000,0.8928,0.6158,0.4761,0.3181,NL,NLD
2015,Sweden,https://upload.wikimedia.org/wikipedia/en/4/4c/Flag_of_Sweden.svg,150,EUROPE,Europe,8,7.3640,Green,1.3317,1.2891,0.0000,0.9109,0.6598,0.3626,0.4384,SE,SWE
2015,New Zealand,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg,9,OCEANIA,Oceania,9,7.2860,Green,1.2502,1.3197,0.0000,0.9084,0.6394,0.4750,0.4292,NZ,NZL
2015,Australia,https://upload.wikimedia.org/wikipedia/commons/8/88/Flag_of_Australia_%28converted%29.svg,9,OCEANIA,Oceania,10,7.2840,Green,1.3336,1.3092,0.0000,0.9316,0.6512,0.4356,0.3564,AU,AUS
2015,Israel,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Israel.svg,142,ASIA,Asia,11,7.2780,Green,1.2286,1.2239,0.0000,0.9139,0.4132,0.3317,0.0779,IL,ISR
2015,Costa Rica,https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Costa_Rica.svg,19,AMERICAS,Americas,12,7.2260,Green,0.9558,1.2379,0.0000,0.8603,0.6338,0.2550,0.1058,CR,CRI
2015,Austria,https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_Austria.svg,150,EUROPE,Europe,13,7.2000,Green,1.3372,1.2970,0.0000,0.8904,0.6243,0.3309,0.1868,AT,AUT
2015,Mexico,https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Mexico.svg,19,AMERICAS,Americas,14,7.1870,Green,1.0205,0.9145,0.0000,0.8144,0.4818,0.1407,0.2131,MX,MEX
2015,United States,https://upload.wikimedia.org/wikipedia/en/a/a4/Flag_of_the_United_States.svg,19,AMERICAS,Americas,15,7.1190,Green,1.3945,1.2471,0.0000,0.8618,0.5460,0.4011,0.1589,US,USA
2015,Brazil,https://upload.wikimedia.org/wikipedia/en/0/05/Flag_of_Brazil.svg,19,AMERICAS,Americas,16,6.9830,Green,0.9812,1.2329,0.0000,0.6970,0.4905,0.1457,0.1752,BR,BRA
2015,Luxembourg,https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_Luxembourg.svg,150,EUROPE,Europe,17,6.9460,Green,1.5639,1.2196,0.0000,0.9189,0.6158,0.2803,0.3780,LU,LUX
2015,Ireland,https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Ireland.svg,150,EUROPE,Europe,18,6.9400,Green,1.3360,1.3695,0.0000,0.8953,0.6178,0.4590,0.2870,IE,IRL
2015,Belgium,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg,150,EUROPE,Europe,19,6.9370,Green,1.3078,1.2857,0.0000,0.8967,0.5845,0.2225,0.2254,BE,BEL
2015,United Arab Emirates,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_United_Arab_Emirates.svg,142,ASIA,Asia,20,6.9010,Green,1.4273,1.1258,0.0000,0.8093,0.6416,0.2643,0.3858,AE,ARE
2015,United Kingdom,https://upload.wikimedia.org/wikipedia/en/a/ae/Flag_of_the_United_Kingdom.svg,150,EUROPE,Europe,21,6.8670,Green,1.2664,1.2855,0.0000,0.9094,0.5962,0.5191,0.3207,GB,GBR
2015,Oman,https://upload.wikimedia.org/wikipedia/commons/d/dd/Flag_of_Oman.svg,142,ASIA,Asia,22,6.8530,Green,1.3601,1.0818,0.0000,0.7628,0.6327,0.2154,0.3252,OM,OMN
2015,Venezuela,https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Venezuela.svg,19,AMERICAS,Americas,23,6.8100,Green,1.0442,1.2560,0.0000,0.7205,0.4291,0.0584,0.1107,VE,VEN
2015,Singapore,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg,142,ASIA,Asia,24,6.7980,Green,1.5219,1.0200,0.0000,1.0252,0.5425,0.3110,0.4921,SG,SGP
2015,Panama,https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Panama.svg,19,AMERICAS,Americas,25,6.7860,Green,1.0635,1.1985,0.0000,0.7966,0.5421,0.2443,0.0927,PA,PAN
2015,Germany,https://upload.wikimedia.org/wikipedia/en/b/ba/Flag_of_Germany.svg,150,EUROPE,Europe,26,6.7500,Green,1.3279,1.2994,0.0000,0.8919,0.6148,0.2821,0.2184,DE,DEU
2015,Chile,https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_Chile.svg,19,AMERICAS,Americas,27,6.6700,Green,1.1072,1.1245,0.0000,0.8586,0.4413,0.3336,0.1287,CL,CHL
2015,Qatar,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg,142,ASIA,Asia,28,6.6110,Green,1.6904,1.0786,0.0000,0.7973,0.6404,0.3257,0.5221,QA,QAT
2015,France,https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg,150,EUROPE,Europe,29,6.5750,Green,1.2778,1.2604,0.0000,0.9458,0.5501,0.1233,0.2065,FR,FRA
2015,Argentina,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg,19,AMERICAS,Americas,30,6.5740,Green,1.0535,1.2482,0.0000,0.7872,0.4497,0.1145,0.0848,AR,ARG
2015,Czech Republic,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_Czech_Republic.svg,150,EUROPE,Europe,31,6.5050,Green,1.1790,1.2064,0.0000,0.8448,0.4636,0.1069,0.0265,CZ,CZE
2015,Uruguay,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Uruguay.svg,19,AMERICAS,Americas,32,6.4850,Green,1.0617,1.2089,0.0000,0.8116,0.6036,0.2324,0.2456,UY,URY
2015,Colombia,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg,19,AMERICAS,Americas,33,6.4770,Green,0.9186,1.2402,0.0000,0.6908,0.5347,0.1840,0.0512,CO,COL
2015,Thailand,https://upload.wikimedia.org/wikipedia/commons/a/a9/Flag_of_Thailand.svg,142,ASIA,Asia,34,6.4550,Green,0.9669,1.2650,0.0000,0.7385,0.5566,0.5763,0.0319,TH,THA
2015,Saudi Arabia,https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Saudi_Arabia.svg,142,ASIA,Asia,35,6.4110,Green,1.3954,1.0839,0.0000,0.7202,0.3105,0.1371,0.3252,SA,SAU
2015,Spain,https://upload.wikimedia.org/wikipedia/en/9/9a/Flag_of_Spain.svg,150,EUROPE,Europe,36,6.3290,Green,1.2301,1.3138,0.0000,0.9556,0.4595,0.1823,0.0640,ES,ESP
2015,Malta,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg,150,EUROPE,Europe,37,6.3020,Green,1.2074,1.3020,0.0000,0.8872,0.6037,0.5175,0.1359,MT,MLT
2015,Taiwan,,142,ASIA,Asia,38,6.2980,Green,1.2910,1.0762,0.0000,0.8753,0.3974,0.2538,0.0813,TW,TWN
2015,Kuwait,https://upload.wikimedia.org/wikipedia/commons/a/aa/Flag_of_Kuwait.svg,142,ASIA,Asia,39,6.2950,Green,1.5542,1.1659,0.0000,0.7249,0.5550,0.1623,0.2561,KW,KWT
2015,Suriname,https://upload.wikimedia.org/wikipedia/commons/6/60/Flag_of_Suriname.svg,19,AMERICAS,Americas,40,6.2690,Green,0.9953,0.9720,0.0000,0.6082,0.5966,0.1699,0.1363,SR,SUR
2015,Trinidad and Tobago,https://upload.wikimedia.org/wikipedia/commons/6/64/Flag_of_Trinidad_and_Tobago.svg,19,AMERICAS,Americas,41,6.1680,Green,1.2118,1.1835,0.0000,0.6148,0.5588,0.3184,0.0114,TT,TTO
2015,El Salvador,https://upload.wikimedia.org/wikipedia/commons/3/34/Flag_of_El_Salvador.svg,19,AMERICAS,Americas,42,6.1300,Green,0.7645,1.0251,0.0000,0.6774,0.4035,0.1069,0.1178,SV,SLV
2015,Guatemala,https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Guatemala.svg,19,AMERICAS,Americas,43,6.1230,Green,0.7455,1.0436,0.0000,0.6442,0.5773,0.2749,0.0947,GT,GTM
2015,Uzbekistan,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Uzbekistan.svg,142,ASIA,Asia,44,6.0030,Green,0.6324,1.3404,0.0000,0.5977,0.6582,0.2284,0.3083,UZ,UZB
2015,Slovakia,https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Slovakia.svg,150,EUROPE,Europe,45,5.9950,Green,1.1689,1.2700,0.0000,0.7890,0.3175,0.1689,0.0343,SK,SVK
2015,Japan,https://upload.wikimedia.org/wikipedia/en/9/9e/Flag_of_Japan.svg,142,ASIA,Asia,46,5.9870,Green,1.2707,1.2571,0.0000,0.9911,0.4961,0.1071,0.1806,JP,JPN
2015,South Korea,https://upload.wikimedia.org/wikipedia/commons/0/09/Flag_of_South_Korea.svg,142,ASIA,Asia,47,5.9840,Green,1.2446,0.9577,0.0000,0.9654,0.3321,0.1856,0.0786,KP,PRK
2015,Ecuador,https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_Ecuador.svg,19,AMERICAS,Americas,48,5.9750,Green,0.8640,0.9990,0.0000,0.7907,0.4857,0.1154,0.1809,EC,ECU
2015,Bahrain,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Bahrain.svg,142,ASIA,Asia,49,5.9600,Green,1.3238,1.2162,0.0000,0.7472,0.4549,0.1736,0.3060,BH,BHR
2015,Italy,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg,150,EUROPE,Europe,50,5.9480,Green,1.2511,1.1978,0.0000,0.9545,0.2624,0.2282,0.0290,IT,ITA
2015,Bolivia,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Bolivia.svg,19,AMERICAS,Americas,51,5.8900,Green,0.6813,0.9784,0.0000,0.5392,0.5741,0.2054,0.0880,BO,BOL
2015,Moldova,https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Moldova.svg,150,EUROPE,Europe,52,5.8890,Green,0.5945,1.0153,0.0000,0.6183,0.3282,0.2095,0.0162,MD,MDA
2015,Paraguay,https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Paraguay.svg,19,AMERICAS,Americas,53,5.8780,Green,0.7599,1.3048,0.0000,0.6610,0.5390,0.3424,0.0824,PY,PRY
2015,Kazakhstan,https://upload.wikimedia.org/wikipedia/commons/d/d3/Flag_of_Kazakhstan.svg,142,ASIA,Asia,54,5.8550,Green,1.1225,1.1224,0.0000,0.6437,0.5165,0.1183,0.0845,KZ,KAZ
2015,Slovenia,https://upload.wikimedia.org/wikipedia/commons/f/f0/Flag_of_Slovenia.svg,150,EUROPE,Europe,55,5.8480,Green,1.1850,1.2738,0.0000,0.8734,0.6086,0.2533,0.0379,SI,SVN
2015,Lithuania,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Lithuania.svg,150,EUROPE,Europe,56,5.8330,Green,1.1472,1.2574,0.0000,0.7313,0.2134,0.0264,0.0103,LT,LTU
2015,Nicaragua,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Nicaragua.svg,19,AMERICAS,Americas,57,5.8280,Green,0.5933,1.1418,0.0000,0.7431,0.5547,0.2782,0.1932,NI,NIC
2015,Peru,https://upload.wikimedia.org/wikipedia/commons/c/cf/Flag_of_Peru.svg,19,AMERICAS,Americas,58,5.8240,Green,0.9002,0.9746,0.0000,0.7302,0.4150,0.1498,0.0599,PE,PER
2015,Belarus,https://upload.wikimedia.org/wikipedia/commons/8/85/Flag_of_Belarus.svg,150,EUROPE,Europe,59,5.8130,Green,1.0319,1.2329,0.0000,0.7361,0.3794,0.1105,0.1909,BY,BLR
2015,Poland,https://upload.wikimedia.org/wikipedia/en/1/12/Flag_of_Poland.svg,150,EUROPE,Europe,60,5.7910,Green,1.1256,1.2795,0.0000,0.7790,0.5312,0.1676,0.0421,PL,POL
2015,Malaysia,https://upload.wikimedia.org/wikipedia/commons/6/66/Flag_of_Malaysia.svg,142,ASIA,Asia,61,5.7700,Green,1.1249,1.0702,0.0000,0.7239,0.5302,0.3307,0.1050,MY,MYS
2015,Croatia,https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Croatia.svg,150,EUROPE,Europe,62,5.7590,Green,1.0825,0.7962,0.0000,0.7881,0.2588,0.0544,0.0243,HR,HRV
2015,Libya,https://upload.wikimedia.org/wikipedia/commons/0/05/Flag_of_Libya.svg,2,AFRICA,Africa,63,5.7540,Green,1.1315,1.1186,0.0000,0.7038,0.4167,0.1830,0.1102,LY,LBY
2015,Russia,https://upload.wikimedia.org/wikipedia/en/f/f3/Flag_of_Russia.svg,150,EUROPE,Europe,64,5.7160,Green,1.1376,1.2362,0.0000,0.6693,0.3668,0.0020,0.0301,RU,RUS
2015,Jamaica,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg,19,AMERICAS,Americas,65,5.7090,Green,0.8104,1.1510,0.0000,0.6874,0.5044,0.2123,0.0230,JM,JAM
2015,Cyprus,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Cyprus.svg,142,ASIA,Asia,67,5.6890,Green,1.2081,0.8932,0.0000,0.9236,0.4067,0.3064,0.0615,CY,CYP
2015,Algeria,https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Algeria.svg,2,AFRICA,Africa,68,5.6050,Green,0.9393,1.0777,0.0000,0.6177,0.2858,0.0782,0.1738,DZ,DZA
2015,Kosovo,https://upload.wikimedia.org/wikipedia/commons/1/1f/Flag_of_Kosovo.svg,,nan,,69,5.5890,Amber,0.8015,0.8120,0.0000,0.6313,0.2475,0.2831,0.0474,,
2015,Turkmenistan,https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Turkmenistan.svg,142,ASIA,Asia,70,5.5480,Amber,0.9585,1.2267,0.0000,0.5389,0.4761,0.1698,0.3084,TM,TKM
2015,Mauritius,https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Mauritius.svg,2,AFRICA,Africa,71,5.4770,Amber,1.0076,0.9852,0.0000,0.7095,0.5607,0.3774,0.0752,MU,MUS
2015,Hong Kong,,142,ASIA,Asia,72,5.4740,Amber,1.3860,1.0582,0.0000,1.0133,0.5961,0.3948,0.3712,HK,HKG
2015,Estonia,https://upload.wikimedia.org/wikipedia/commons/8/8f/Flag_of_Estonia.svg,150,EUROPE,Europe,73,5.4290,Amber,1.1517,1.2279,0.0000,0.7736,0.4489,0.0868,0.1518,EE,EST
2015,Indonesia,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Indonesia.svg,142,ASIA,Asia,74,5.3990,Amber,0.8283,1.0871,0.0000,0.6379,0.4661,0.5153,0.0000,ID,IDN
2015,Vietnam,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Vietnam.svg,142,ASIA,Asia,75,5.3600,Amber,0.6322,0.9123,0.0000,0.7468,0.5944,0.1686,0.1044,VN,VNM
2015,Turkey,https://upload.wikimedia.org/wikipedia/commons/b/b4/Flag_of_Turkey.svg,142,ASIA,Asia,76,5.3320,Amber,1.0610,0.9463,0.0000,0.7317,0.2281,0.1225,0.1575,TR,TUR
2015,Kyrgyzstan,https://upload.wikimedia.org/wikipedia/commons/c/c7/Flag_of_Kyrgyzstan.svg,142,ASIA,Asia,77,5.2860,Amber,0.4743,1.1511,0.0000,0.6509,0.4348,0.3003,0.0423,KG,KGZ
2015,Nigeria,https://upload.wikimedia.org/wikipedia/commons/7/79/Flag_of_Nigeria.svg,2,AFRICA,Africa,78,5.2680,Amber,0.6543,0.9043,0.0000,0.1601,0.3433,0.2723,0.0403,NG,NGA
2015,Bhutan,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg,142,ASIA,Asia,79,5.2530,Amber,0.7704,1.1039,0.0000,0.5741,0.5321,0.4800,0.1545,BT,BTN
2015,Azerbaijan,https://upload.wikimedia.org/wikipedia/commons/d/dd/Flag_of_Azerbaijan.svg,142,ASIA,Asia,80,5.2120,Amber,1.0239,0.9379,0.0000,0.6404,0.3703,0.0780,0.1606,AZ,AZE
2015,Pakistan,https://upload.wikimedia.org/wikipedia/commons/3/32/Flag_of_Pakistan.svg,142,ASIA,Asia,81,5.1940,Amber,0.5954,0.4141,0.0000,0.5147,0.1210,0.3367,0.1046,PK,PAK
2015,Jordan,https://upload.wikimedia.org/wikipedia/commons/c/c0/Flag_of_Jordan.svg,142,ASIA,Asia,82,5.1920,Amber,0.9020,1.0539,0.0000,0.6964,0.4066,0.1105,0.1429,JO,JOR
2015,Montenegro,https://upload.wikimedia.org/wikipedia/commons/6/64/Flag_of_Montenegro.svg,150,EUROPE,Europe,82,5.1920,Amber,0.9744,0.9056,0.0000,0.7252,0.1826,0.1614,0.1430,ME,MNE
2015,China,https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_the_People%27s_Republic_of_China.svg,142,ASIA,Asia,84,5.1400,Amber,0.8901,0.9467,0.0000,0.8166,0.5170,0.0819,0.0278,CN,CHN
2015,Zambia,https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Zambia.svg,2,AFRICA,Africa,85,5.1290,Amber,0.4704,0.9161,0.0000,0.2992,0.4883,0.1959,0.1247,ZM,ZMB
2015,Romania,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg,150,EUROPE,Europe,86,5.1240,Amber,1.0434,0.8859,0.0000,0.7689,0.3507,0.1375,0.0065,RO,ROU
2015,Serbia,https://upload.wikimedia.org/wikipedia/commons/f/ff/Flag_of_Serbia.svg,150,EUROPE,Europe,87,5.1230,Amber,0.9205,1.0096,0.0000,0.7484,0.2011,0.1923,0.0262,RS,SRB
2015,Portugal,https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Portugal.svg,150,EUROPE,Europe,88,5.1020,Amber,1.1599,1.1394,0.0000,0.8752,0.5147,0.1372,0.0108,PT,PRT
2015,Latvia,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Latvia.svg,150,EUROPE,Europe,89,5.0980,Amber,1.1131,1.0956,0.0000,0.7244,0.2967,0.1823,0.0633,LV,LVA
2015,Philippines,https://upload.wikimedia.org/wikipedia/commons/9/99/Flag_of_the_Philippines.svg,142,ASIA,Asia,90,5.0730,Amber,0.7053,1.0352,0.0000,0.5811,0.6254,0.2499,0.1228,PH,PHL
2015,Morocco,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Morocco.svg,2,AFRICA,Africa,92,5.0130,Amber,0.7348,0.6410,0.0000,0.6095,0.4169,0.0717,0.0855,MA,MAR
2015,Macedonia,https://upload.wikimedia.org/wikipedia/commons/f/f8/Flag_of_Macedonia.svg,150,EUROPE,Europe,93,5.0070,Amber,0.9185,1.0023,0.0000,0.7355,0.3346,0.2236,0.0533,MK,MKD
2015,Mozambique,https://upload.wikimedia.org/wikipedia/commons/d/d0/Flag_of_Mozambique.svg,2,AFRICA,Africa,94,4.9710,Amber,0.0831,1.0263,0.0000,0.0913,0.3404,0.2227,0.1560,MZ,MOZ
2015,Albania,https://upload.wikimedia.org/wikipedia/commons/3/36/Flag_of_Albania.svg,150,EUROPE,Europe,95,4.9590,Amber,0.8787,0.8043,0.0000,0.8133,0.3573,0.1427,0.0641,AL,ALB
2015,Bosnia and Herzegovina,https://upload.wikimedia.org/wikipedia/commons/b/bf/Flag_of_Bosnia_and_Herzegovina.svg,,nan,,96,4.9490,Amber,0.8322,0.9192,0.0000,0.7908,0.0925,0.2481,0.0023,,
2015,Lesotho,https://upload.wikimedia.org/wikipedia/commons/4/4a/Flag_of_Lesotho.svg,2,AFRICA,Africa,97,4.8980,Amber,0.3755,1.0410,0.0000,0.0761,0.3177,0.1639,0.1250,LS,LSO
2015,Dominican Republic,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_the_Dominican_Republic.svg,19,AMERICAS,Americas,98,4.8850,Amber,0.8954,1.1720,0.0000,0.6683,0.5767,0.2168,0.1423,DO,DOM
2015,Laos,https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_Laos.svg,142,ASIA,Asia,99,4.8760,Amber,0.5907,0.7380,0.0000,0.5491,0.5959,0.4219,0.2425,LA,LAO
2015,Mongolia,https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Mongolia.svg,142,ASIA,Asia,100,4.8740,Amber,0.8282,1.3006,0.0000,0.6027,0.4363,0.3323,0.0267,MN,MNG
2015,Swaziland,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg,,nan,,101,4.8670,Amber,0.7121,1.0728,0.0000,0.0757,0.3066,0.1826,0.0306,,
2015,Greece,https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Greece.svg,150,EUROPE,Europe,102,4.8570,Amber,1.1541,0.9293,0.0000,0.8821,0.0770,0.0000,0.0140,GR,GRC
2015,Lebanon,https://upload.wikimedia.org/wikipedia/commons/5/59/Flag_of_Lebanon.svg,142,ASIA,Asia,103,4.8390,Amber,1.0256,0.8000,0.0000,0.8395,0.3392,0.2185,0.0458,LB,LBN
2015,Hungary,https://upload.wikimedia.org/wikipedia/commons/c/c1/Flag_of_Hungary.svg,150,EUROPE,Europe,104,4.8000,Amber,1.1209,1.2022,0.0000,0.7591,0.3211,0.1280,0.0276,HU,HUN
2015,Honduras,https://upload.wikimedia.org/wikipedia/commons/8/82/Flag_of_Honduras.svg,19,AMERICAS,Americas,105,4.7880,Amber,0.5953,0.9535,0.0000,0.6951,0.4015,0.2303,0.0683,HN,HND
2015,Tajikistan,https://upload.wikimedia.org/wikipedia/commons/d/d0/Flag_of_Tajikistan.svg,142,ASIA,Asia,106,4.7860,Amber,0.3905,0.8556,0.0000,0.5738,0.4722,0.2297,0.1507,TJ,TJK
2015,Tunisia,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Tunisia.svg,2,AFRICA,Africa,107,4.7390,Amber,0.8811,0.6043,0.0000,0.7379,0.2627,0.0643,0.0636,TN,TUN
2015,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/f/f9/Flag_of_Bangladesh.svg,142,ASIA,Asia,109,4.6940,Amber,0.3975,0.4311,0.0000,0.6016,0.4082,0.2122,0.1257,BD,BGD
2015,Iran,https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_of_Iran.svg,142,ASIA,Asia,110,4.6860,Amber,1.0088,0.5445,0.0000,0.6980,0.3003,0.3809,0.0586,IR,IRN
2015,Ukraine,https://upload.wikimedia.org/wikipedia/commons/4/49/Flag_of_Ukraine.svg,150,EUROPE,Europe,111,4.6810,Amber,0.7991,1.2028,0.0000,0.6739,0.2512,0.1527,0.0296,UA,UKR
2015,Iraq,https://upload.wikimedia.org/wikipedia/commons/f/f6/Flag_of_Iraq.svg,142,ASIA,Asia,112,4.6770,Amber,0.9855,0.8189,0.0000,0.6024,0.0000,0.1792,0.1379,IQ,IRQ
2015,South Africa,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg,2,AFRICA,Africa,113,4.6420,Amber,0.9205,1.1847,0.0000,0.2769,0.3321,0.1197,0.0888,ZA,ZAF
2015,Ghana,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Ghana.svg,2,AFRICA,Africa,114,4.6330,Amber,0.5456,0.6795,0.0000,0.4013,0.4234,0.2309,0.0435,GH,GHA
2015,Zimbabwe,https://upload.wikimedia.org/wikipedia/commons/6/6a/Flag_of_Zimbabwe.svg,2,AFRICA,Africa,115,4.6100,Amber,0.2710,1.0328,0.0000,0.3347,0.2586,0.1899,0.0808,ZW,ZWE
2015,Liberia,https://upload.wikimedia.org/wikipedia/commons/b/b8/Flag_of_Liberia.svg,2,AFRICA,Africa,116,4.5710,Amber,0.0712,0.7897,0.0000,0.3420,0.2853,0.2436,0.0623,LR,LBR
2015,India,https://upload.wikimedia.org/wikipedia/en/4/41/Flag_of_India.svg,142,ASIA,Asia,117,4.5650,Amber,0.6450,0.3817,0.0000,0.5153,0.3979,0.2647,0.0849,IN,IND
2015,Sudan,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg,2,AFRICA,Africa,118,4.5500,Amber,0.5211,1.0140,0.0000,0.3688,0.1008,0.1906,0.1466,SD,SDN
2015,Haiti,https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_Haiti.svg,19,AMERICAS,Americas,119,4.5180,Amber,0.2667,0.7430,0.0000,0.3885,0.2442,0.4619,0.1718,HT,HTI
2015,Nepal,https://upload.wikimedia.org/wikipedia/commons/9/9b/Flag_of_Nepal.svg,142,ASIA,Asia,121,4.5140,Amber,0.3600,0.8645,0.0000,0.5687,0.3828,0.3230,0.0591,NP,NPL
2015,Ethiopia,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg,2,AFRICA,Africa,122,4.5120,Amber,0.1907,0.6041,0.0000,0.4405,0.4345,0.2432,0.1505,ET,ETH
2015,Sierra Leone,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Sierra_Leone.svg,2,AFRICA,Africa,123,4.5070,Amber,0.3302,0.9557,0.0000,0.0000,0.4084,0.2149,0.0879,SL,SLE
2015,Mauritania,https://upload.wikimedia.org/wikipedia/commons/4/43/Flag_of_Mauritania.svg,2,AFRICA,Africa,124,4.4360,Amber,0.4541,0.8691,0.0000,0.3587,0.2423,0.2190,0.1746,MR,MRT
2015,Kenya,https://upload.wikimedia.org/wikipedia/commons/4/49/Flag_of_Kenya.svg,2,AFRICA,Africa,125,4.4190,Amber,0.3647,0.9988,0.0000,0.4143,0.4222,0.3754,0.0584,KE,KEN
2015,Djibouti,https://upload.wikimedia.org/wikipedia/commons/3/34/Flag_of_Djibouti.svg,2,AFRICA,Africa,126,4.3690,Amber,0.4402,0.5921,0.0000,0.3629,0.4607,0.1809,0.2811,DJ,DJI
